Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Customer_Name,City,State,Country,Customer_Segment,Order_ID,Order_Date,Order_Priority,Product_Category,Product_Sub_Category,Ship_Mode,Ship_Date
57.73,0.06,2,-101.41,4,0.75,BRADLEY DRUCKER,Chennai,Tamil Nadu,India,SMALL BUSINESS,33696,7/5/2009,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,9/5/2009
56.26,0,14,28.11,0.5,0.38,ADAM HART,Chennai,Tamil Nadu,India,CORPORATE,33702,2/9/2012,NOT SPECIFIED,OFFICE SUPPLIES,LABELS,EXPRESS AIR,3/9/2012
1961.7915,0.05,34,425.75,5.99,0.58,BENJAMIN VENIER,Chennai,Tamil Nadu,India,SMALL BUSINESS,33923,7/1/2009,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,11/1/2009
6168.07,0.05,12,1542,28.14,0.38,IVAN LISTON,Chennai,Tamil Nadu,India,CONSUMER,33924,18/10/2012,NOT SPECIFIED,TECHNOLOGY,OFFICE MACHINES,DELIVERY TRUCK,20/10/2012
4711.244,0.06,36,1380.32,3.9,0.55,CHRISTOPHER SCHILD,Cochin,Kerala,India,CORPORATE,54753,18/4/2009,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,19/4/2009
1521.1345,0.07,27,270.6,3.99,0.59,SARA LUXEMBURG,Chennai,Tamil Nadu,India,SMALL BUSINESS,33987,25/10/2011,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,26/10/2011
1264.13,0.02,35,-1087.36,35,0.85,TOM ASHBROOK,Chennai,Tamil Nadu,India,HOME OFFICE,34243,11/2/2011,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,13/2/2011
89.04,0.08,10,-16.49,8.54,0.43,TOM ASHBROOK,Chennai,Tamil Nadu,India,HOME OFFICE,34243,11/2/2011,HIGH,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,13/2/2011
297.34,0.04,40,-270.96,11.15,0.37,TOM ASHBROOK,Chennai,Tamil Nadu,India,HOME OFFICE,34243,11/2/2011,HIGH,OFFICE SUPPLIES,PAPER,EXPRESS AIR,12/2/2011
840.552,0.1,3,7.55,60,NA,JONI WASSERMAN,Chennai,Tamil Nadu,India,CONSUMER,34279,28/3/2012,NOT SPECIFIED,FURNITURE,TABLES,DELIVERY TRUCK,30/3/2012
142.59,0.02,29,-3.23,0.7,0.85,ERIC MURDOCK,Chennai,Tamil Nadu,India,HOME OFFICE,34406,28/9/2012,MEDIUM,OFFICE SUPPLIES,RUBBER BANDS,REGULAR AIR,29/9/2012
849.337,0.07,8,-258.85,2.5,0.58,BRAD THOMAS,Chennai,Tamil Nadu,India,HOME OFFICE,34597,16/12/2010,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,EXPRESS AIR,18/12/2010
562.15,0.01,12,148.34,5.1,0.46,VICTORIA PISTEKA,Chennai,Tamil Nadu,India,CORPORATE,34980,2/8/2010,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,4/8/2010
140.77,0.01,7,100.77,3.77,0.39,VICTORIA PISTEKA,Chennai,Tamil Nadu,India,CORPORATE,34980,2/8/2010,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,4/8/2010
848.19,0.06,25,120.02,5.49,0.6,VICTORIA PISTEKA,Chennai,Tamil Nadu,India,CORPORATE,34980,2/8/2010,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,EXPRESS AIR,4/8/2010
746.93,0.09,40,67.03,9.03,0.37,COREY LOCK,Chennai,Tamil Nadu,India,HOME OFFICE,35361,6/4/2009,MEDIUM,OFFICE SUPPLIES,PAPER,EXPRESS AIR,7/4/2009
313.4,0,37,-5.05,4.82,0.4,COREY LOCK,Chennai,Tamil Nadu,India,HOME OFFICE,35361,6/4/2009,MEDIUM,OFFICE SUPPLIES,PAPER,REGULAR AIR,7/4/2009
1132.54,0,22,-628.38,35,0.83,JIM SINK,Cochin,Kerala,India,CORPORATE,55138,24/9/2009,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,25/9/2009
208.77,0.03,43,-144.24,5.72,0.47,BARRY POND,Chennai,Tamil Nadu,India,CONSUMER,35587,10/11/2011,CRITICAL,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,11/11/2011
28.55,0.01,6,-4.5,1.6,0.58,CHRIS MCAFEE,Chennai,Tamil Nadu,India,CONSUMER,35780,17/1/2011,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,19/1/2011
324.52,0.08,11,154.02,8.55,0.42,KAREN CARLISLE,Chennai,Tamil Nadu,India,HOME OFFICE,35814,27/3/2012,HIGH,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,28/3/2012
1770.7,0.05,6,-448.25,57,0.78,BART FOLK,Chennai,Tamil Nadu,India,CORPORATE,35938,17/11/2012,NOT SPECIFIED,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,19/11/2012
628.33,0.09,48,-226.62,9.37,0.56,BART FOLK,Chennai,Tamil Nadu,India,CORPORATE,35938,17/11/2012,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,18/11/2012
141.2,0.05,21,-74.44,6.97,0.36,BARRY WEIRICH,Chennai,Tamil Nadu,India,CORPORATE,35968,3/3/2012,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,5/3/2012
83.02,0.06,15,-54.01,4.62,0.64,MICHAEL STEWART,Chennai,Tamil Nadu,India,SMALL BUSINESS,36033,19/12/2009,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,19/12/2009
6176.29,0.04,37,1499.94,19.99,0.59,DAVE POIRIER,Chennai,Tamil Nadu,India,SMALL BUSINESS,36067,4/7/2009,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,EXPRESS AIR,6/7/2009
2218.891,0,12,79.54,8.99,0.56,BRYAN SPRUELL,Chennai,Tamil Nadu,India,HOME OFFICE,36160,22/11/2012,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,EXPRESS AIR,29/11/2012
39.01,0.07,7,-38.44,4.32,0.64,CHRISTY BRITTAIN,Chennai,Tamil Nadu,India,CONSUMER,36196,6/8/2011,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,8/8/2011
1648.33,0.07,16,-210.14,42,0.61,CARLOS SOLTERO,Cochin,Kerala,India,CONSUMER,55271,11/3/2011,MEDIUM,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,13/3/2011
4768.59,0.01,45,-593.8,45,0.69,CHRISTY BRITTAIN,Chennai,Tamil Nadu,India,CONSUMER,36356,25/12/2011,MEDIUM,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,27/12/2011
117.77,0.08,33,47.98,0.5,0.37,CHRISTY BRITTAIN,Chennai,Tamil Nadu,India,CONSUMER,36356,25/12/2011,MEDIUM,OFFICE SUPPLIES,LABELS,REGULAR AIR,27/12/2011
55.44,0.09,16,-21.91,1.32,0.83,CHRISTY BRITTAIN,Chennai,Tamil Nadu,India,CONSUMER,36647,30/6/2009,HIGH,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",REGULAR AIR,1/7/2009
179.98,0.01,21,38.7,2.82,0.4,CHRISTY BRITTAIN,Chennai,Tamil Nadu,India,CONSUMER,36647,30/6/2009,HIGH,OFFICE SUPPLIES,RUBBER BANDS,REGULAR AIR,1/7/2009
174.62,0.1,18,-119.77,9.45,0.6,CHRISTY BRITTAIN,Chennai,Tamil Nadu,India,CONSUMER,36647,30/6/2009,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,3/7/2009
532.89,0.09,43,210.53,1.49,0.35,BOBBY TRAFTON,Chennai,Tamil Nadu,India,SMALL BUSINESS,36832,1/6/2012,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,8/6/2012
60.69,0.06,24,-25.65,1.99,0.55,BOBBY TRAFTON,Chennai,Tamil Nadu,India,SMALL BUSINESS,36832,1/6/2012,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,6/6/2012
16116.33,0.08,43,6919.87,19.99,0.38,KAREN CARLISLE,Chennai,Tamil Nadu,India,CORPORATE,36836,26/2/2010,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,1/3/2010
5482.18,0.06,21,1167.38,24.49,NA,SPEROS GORANITIS,Chennai,Tamil Nadu,India,CORPORATE,36867,5/9/2009,HIGH,FURNITURE,CHAIRS & CHAIRMATS,EXPRESS AIR,7/9/2009
45.57,0.09,16,2.81,0.7,0.56,SPEROS GORANITIS,Chennai,Tamil Nadu,India,CORPORATE,36867,5/9/2009,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,7/9/2009
473.46,0.03,13,128.11,6.66,0.4,GRANT THORNTON,Chennai,Tamil Nadu,India,CORPORATE,37250,14/1/2010,HIGH,OFFICE SUPPLIES,ENVELOPES,REGULAR AIR,15/1/2010
50.35,0.05,13,-8.24,2.5,0.39,JENNIFER BRAXTON,Cochin,Kerala,India,SMALL BUSINESS,55331,13/12/2010,HIGH,OFFICE SUPPLIES,ENVELOPES,REGULAR AIR,15/12/2010
88.23,0.1,42,-195.93,5,0.81,TOM PRESCOTT,Chennai,Tamil Nadu,India,SMALL BUSINESS,37473,1/10/2009,LOW,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",REGULAR AIR,5/10/2009
29.19,0.03,1,-23.1,12.39,0.35,BRYAN SPRUELL,Chennai,Tamil Nadu,India,HOME OFFICE,37505,3/6/2011,LOW,OFFICE SUPPLIES,ENVELOPES,REGULAR AIR,5/6/2011
2007.24,0.03,9,600.4,11.79,0.42,BRYAN SPRUELL,Chennai,Tamil Nadu,India,HOME OFFICE,37505,3/6/2011,LOW,OFFICE SUPPLIES,APPLIANCES,EXPRESS AIR,5/6/2011
384.41,0.05,42,-44.3,5.76,0.39,BRYAN SPRUELL,Chennai,Tamil Nadu,India,HOME OFFICE,37505,3/6/2011,LOW,TECHNOLOGY,OFFICE MACHINES,REGULAR AIR,8/6/2011
1239.06,0,4,-193.08,48.8,0.56,ALAN SCHOENBERGER,Chennai,Tamil Nadu,India,CORPORATE,37537,2/1/2009,LOW,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,2/1/2009
4083.19,0.07,43,-1049.85,45,0.69,ALAN SCHOENBERGER,Chennai,Tamil Nadu,India,CORPORATE,37537,2/1/2009,LOW,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,4/1/2009
4902.38,0.05,32,1438.49,7.07,0.59,ALAN SCHOENBERGER,Chennai,Tamil Nadu,India,CORPORATE,37537,2/1/2009,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,9/1/2009
19.96,0.05,1,3.25,4.86,0.38,PATRICK BZOSTEK,Chennai,Tamil Nadu,India,CONSUMER,37606,22/2/2010,CRITICAL,OFFICE SUPPLIES,PAPER,EXPRESS AIR,23/2/2010
148.99,0.03,41,-115.48,4.17,0.59,PATRICK BZOSTEK,Chennai,Tamil Nadu,India,CONSUMER,37606,22/2/2010,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,24/2/2010
70.66,0.06,21,-57.84,3.97,0.56,PATRICK BZOSTEK,Chennai,Tamil Nadu,India,CONSUMER,37606,22/2/2010,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,24/2/2010
478.27,0.01,33,-4.85,7.51,0.39,VICTORIA PISTEKA,Chennai,Tamil Nadu,India,CORPORATE,37668,8/1/2010,LOW,TECHNOLOGY,OFFICE MACHINES,REGULAR AIR,8/1/2010
1494.232,0.04,48,479.95,1.25,0.57,BRIAN MOSS,Cochin,Kerala,India,CORPORATE,55618,21/1/2012,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,22/1/2012
977.92,0.05,39,148.89,5.37,0.56,TAMARA WILLINGHAM,Chennai,Tamil Nadu,India,CORPORATE,37830,16/8/2009,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,EXPRESS AIR,18/8/2009
229.26,0,31,-37.2,5.48,0.37,BOBBY TRAFTON,Chennai,Tamil Nadu,India,SMALL BUSINESS,37957,5/11/2010,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,6/11/2010
754.94,0.01,12,-226.24,36.61,0.61,DENNY ORDWAY,Chennai,Tamil Nadu,India,SMALL BUSINESS,38406,2/12/2010,MEDIUM,FURNITURE,BOOKCASES,DELIVERY TRUCK,3/12/2010
1011.9,0.07,26,247.94,1.99,0.54,ROLAND FJELD,Chennai,Tamil Nadu,India,CORPORATE,38594,1/12/2009,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,2/12/2009
1279.25,0.01,38,569.3,1.99,0.42,ELIZABETH MOFFITT,Chennai,Tamil Nadu,India,CONSUMER,38657,28/5/2010,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,29/5/2010
12570.74,0.02,34,-4560.43,40.19,0.62,COREY LOCK,Chennai,Tamil Nadu,India,HOME OFFICE,38850,29/4/2010,MEDIUM,FURNITURE,TABLES,DELIVERY TRUCK,1/5/2010
230.29,0.03,7,-4.3,12.62,0.37,DAVID KENDRICK,Chennai,Tamil Nadu,India,HOME OFFICE,38913,6/9/2009,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,6/9/2009
1394.28,0.03,9,197.16,7.07,0.59,JULIA BARNETT,Chennai,Tamil Nadu,India,HOME OFFICE,38948,5/6/2011,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,6/6/2011
6862.237,0.05,44,1839.2,13.99,0.57,JULIA BARNETT,Chennai,Tamil Nadu,India,HOME OFFICE,38948,5/6/2011,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,EXPRESS AIR,6/6/2011
418.03,0,47,-158.58,7.96,0.49,ADAM HART,Chennai,Tamil Nadu,India,CORPORATE,39041,26/10/2011,CRITICAL,FURNITURE,OFFICE FURNISHINGS,EXPRESS AIR,26/10/2011
1483.49,0.02,46,65.82,17.08,0.4,HAROLD ENGLE,Cochin,Kerala,India,HOME OFFICE,56645,6/1/2012,LOW,OFFICE SUPPLIES,PAPER,REGULAR AIR,6/1/2012
336.86,0.06,23,36.32,5.3,0.46,ADAM HART,Chennai,Tamil Nadu,India,CORPORATE,39041,26/10/2011,CRITICAL,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,28/10/2011
2693.514,0.02,49,662.05,3.99,0.59,SHIRLEY JACKSON,Chennai,Tamil Nadu,India,CORPORATE,39136,24/6/2009,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,26/6/2009
391.9,0.1,11,-47.01,19.99,0.38,ADAM HART,Chennai,Tamil Nadu,India,CORPORATE,39232,12/7/2011,LOW,OFFICE SUPPLIES,PAPER,REGULAR AIR,14/7/2011
1451.59,0.06,26,435.11,14.3,0.37,ADAM HART,Chennai,Tamil Nadu,India,CORPORATE,39232,12/7/2011,LOW,OFFICE SUPPLIES,PAPER,REGULAR AIR,17/7/2011
1283.68,0.08,33,202.47,9.2,0.65,BRADLEY DRUCKER,Chennai,Tamil Nadu,India,SMALL BUSINESS,39617,17/12/2011,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,19/12/2011
169.46,0.02,28,34.24,1.2,0.55,BRADLEY DRUCKER,Chennai,Tamil Nadu,India,SMALL BUSINESS,39617,17/12/2011,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,19/12/2011
1351.653,0.01,10,-202.85,8.99,0.58,KAREN CARLISLE,Chennai,Tamil Nadu,India,CORPORATE,39649,19/10/2009,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,EXPRESS AIR,20/10/2009
63,0.01,9,-17.48,5.46,0.36,KAREN CARLISLE,Chennai,Tamil Nadu,India,CORPORATE,39649,19/10/2009,HIGH,OFFICE SUPPLIES,PAPER,REGULAR AIR,21/10/2009
856.15,0.03,39,330.03,2.99,0.37,GRANT THORNTON,Chennai,Tamil Nadu,India,CORPORATE,39654,30/9/2012,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,EXPRESS AIR,1/10/2012
2026.42,0.03,50,655.36,9.83,0.4,BRENDAN MURRY,Chennai,Tamil Nadu,India,CORPORATE,39808,2/9/2012,LOW,OFFICE SUPPLIES,ENVELOPES,REGULAR AIR,9/9/2012
3413.4555,0.03,31,868.47,2.5,0.6,BRENDAN MURRY,Chennai,Tamil Nadu,India,CORPORATE,39808,2/9/2012,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,6/9/2012
844.09,0.04,41,52.56,10.49,0.49,DOROTHY WARDLE,Kolkatta,West Bengal,India,CORPORATE,6982,16/11/2011,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,18/11/2011
14729.36,0.07,42,3277.57,40.19,0.62,HAROLD ENGLE,Cochin,Kerala,India,HOME OFFICE,56645,6/1/2012,LOW,FURNITURE,TABLES,DELIVERY TRUCK,8/1/2012
294.13,0.01,43,-123.07,6.92,0.37,BENJAMIN VENIER,Chennai,Tamil Nadu,India,SMALL BUSINESS,39841,1/1/2010,MEDIUM,OFFICE SUPPLIES,PAPER,REGULAR AIR,3/1/2010
3170.52,0.08,49,379.11,6.88,0.73,JENNIFER PATT,Chennai,Tamil Nadu,India,HOME OFFICE,39847,4/4/2010,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,5/4/2010
125.41,0.08,29,-127.01,6.21,0.37,JENNIFER PATT,Chennai,Tamil Nadu,India,HOME OFFICE,39847,4/4/2010,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,5/4/2010
2488.477,0.08,20,142.55,8.99,0.58,JENNIFER PATT,Chennai,Tamil Nadu,India,HOME OFFICE,39847,4/4/2010,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,6/4/2010
378.84,0.05,12,-99.38,4,0.75,JENNIFER PATT,Chennai,Tamil Nadu,India,HOME OFFICE,39907,29/8/2010,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,7/9/2010
200.38,0.02,1,-90.41,30,0.62,JENNIFER PATT,Chennai,Tamil Nadu,India,HOME OFFICE,40068,20/4/2010,LOW,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,22/4/2010
128.52,0.1,2,-110.07,6.88,0.73,JENNIFER PATT,Chennai,Tamil Nadu,India,HOME OFFICE,40068,20/4/2010,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,24/4/2010
6717.784,0,24,1903.1,40.19,0.62,JENNIFER PATT,Chennai,Tamil Nadu,India,HOME OFFICE,40068,20/4/2010,LOW,FURNITURE,TABLES,DELIVERY TRUCK,20/4/2010
59.08,0.1,22,-2.61,1.49,0.36,JEREMY PISTEK,Chennai,Tamil Nadu,India,CORPORATE,40420,10/1/2011,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,12/1/2011
886.363,0.08,50,450.02,0.99,0.37,JEREMY PISTEK,Chennai,Tamil Nadu,India,CORPORATE,40420,10/1/2011,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,12/1/2011
222.25,0.05,36,-63.77,5.46,0.36,DAVID BREMER,Chennai,Tamil Nadu,India,CORPORATE,40485,27/12/2009,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,REGULAR AIR,27/12/2009
388.7135,0.01,7,-190.42,3.99,0.59,DAVID BREMER,Chennai,Tamil Nadu,India,CORPORATE,40485,27/12/2009,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,28/12/2009
258.19,0.1,42,-103.27,5.9,0.37,CARLOS SOLTERO,Cochin,Kerala,India,SMALL BUSINESS,56803,10/12/2009,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,REGULAR AIR,10/12/2009
1233.22,0.05,43,385.46,1.99,0.5,NORA PAIGE,Chennai,Tamil Nadu,India,SMALL BUSINESS,40998,2/5/2009,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,3/5/2009
144.82,0.08,39,28.4,1.3,0.37,NORA PAIGE,Chennai,Tamil Nadu,India,SMALL BUSINESS,40998,2/5/2009,MEDIUM,OFFICE SUPPLIES,PAPER,REGULAR AIR,4/5/2009
6310.69,0.1,32,1318.83,18.06,0.57,HAROLD DAHLEN,Chennai,Tamil Nadu,India,CONSUMER,41091,24/5/2009,MEDIUM,FURNITURE,CHAIRS & CHAIRMATS,EXPRESS AIR,25/5/2009
3702.92,0.03,49,541.92,19.95,0.54,BOBBY TRAFTON,Chennai,Tamil Nadu,India,CORPORATE,41152,3/9/2011,HIGH,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,4/9/2011
53.99,0.1,29,-15.12,1.49,0.37,BOBBY TRAFTON,Chennai,Tamil Nadu,India,CORPORATE,41152,3/9/2011,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,5/9/2011
3854.4,0.09,39,1116.98,5.81,0.65,NICOLE BRENNAN,Chennai,Tamil Nadu,India,HOME OFFICE,41157,16/4/2011,MEDIUM,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,18/4/2011
346.2,0,44,-335.69,11.51,0.36,JENNIFER PATT,Chennai,Tamil Nadu,India,HOME OFFICE,41349,17/12/2011,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,EXPRESS AIR,18/12/2011
85.96,0.08,4,-7.48,8.99,0.46,JENNIFER PATT,Chennai,Tamil Nadu,India,HOME OFFICE,41349,17/12/2011,CRITICAL,FURNITURE,OFFICE FURNISHINGS,EXPRESS AIR,19/12/2011
475.52,0.07,39,-70.43,6.27,0.57,JENNIFER PATT,Chennai,Tamil Nadu,India,HOME OFFICE,41349,17/12/2011,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,19/12/2011
92.94,0.09,20,37.77,0.5,0.36,ALEJANDRO SAVELY,Chennai,Tamil Nadu,India,CORPORATE,41440,22/9/2009,HIGH,OFFICE SUPPLIES,LABELS,REGULAR AIR,23/9/2009
4621.1,0.09,17,-635.65,57,0.78,HILARY HOLDEN,Cochin,Kerala,India,CORPORATE,57159,12/2/2010,CRITICAL,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,13/2/2010
6070.96,0.01,19,173.48,54.12,0.76,ALEJANDRO SAVELY,Chennai,Tamil Nadu,India,CORPORATE,41440,22/9/2009,HIGH,FURNITURE,TABLES,DELIVERY TRUCK,25/9/2009
41.85,0.04,24,-8.44,1.29,0.42,CHARLES CRESTANI,Chennai,Tamil Nadu,India,CONSUMER,41539,3/5/2011,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,EXPRESS AIR,5/5/2011
2303.7125,0.04,41,398.22,8.99,0.58,CHARLES CRESTANI,Chennai,Tamil Nadu,India,CONSUMER,41539,3/5/2011,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,4/5/2011
283.82,0.01,23,-38.94,5.81,0.6,BRENDAN MURRY,Chennai,Tamil Nadu,India,CORPORATE,41574,20/9/2010,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,22/9/2010
3441.09,0.03,43,431.95,30.06,0.4,MUHAMMED LEE,Chennai,Tamil Nadu,India,CORPORATE,41831,21/7/2012,NOT SPECIFIED,TECHNOLOGY,OFFICE MACHINES,DELIVERY TRUCK,23/7/2012
209.61,0.05,38,-96.29,5.66,0.4,MUHAMMED LEE,Chennai,Tamil Nadu,India,CORPORATE,41831,21/7/2012,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,REGULAR AIR,22/7/2012
1979.47,0.1,18,690.27,9.07,0.35,VICTORIA PISTEKA,Chennai,Tamil Nadu,India,CORPORATE,41888,28/2/2009,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,9/3/2009
187.8,0.08,23,-41.83,2.38,0.74,VICTORIA PISTEKA,Chennai,Tamil Nadu,India,CORPORATE,41888,28/2/2009,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,4/3/2009
2823.037,0.1,29,372.4,4.2,0.59,VICTORIA PISTEKA,Chennai,Tamil Nadu,India,CORPORATE,41888,28/2/2009,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,28/2/2009
94.55,0.01,32,6.74,1.49,0.36,PATRICK BZOSTEK,Chennai,Tamil Nadu,India,CONSUMER,42054,14/9/2012,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,16/9/2012
460.2,0.01,42,-214.39,11.59,0.4,HILARY HOLDEN,Cochin,Kerala,India,CORPORATE,57159,12/2/2010,CRITICAL,OFFICE SUPPLIES,PAPER,REGULAR AIR,12/2/2010
45.31,0.07,11,-10.64,2.97,0.35,JEREMY PISTEK,Chennai,Tamil Nadu,India,CORPORATE,42148,20/10/2011,CRITICAL,OFFICE SUPPLIES,PAPER,REGULAR AIR,23/10/2011
63.91,0.04,14,-44.47,6.6,0.49,ADAM HART,Chennai,Tamil Nadu,India,CORPORATE,42338,2/11/2009,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,4/11/2009
1909.0065,0.01,32,344.13,8.99,0.59,ADAM HART,Chennai,Tamil Nadu,India,CORPORATE,42338,2/11/2009,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,4/11/2009
3412.08,0.04,46,239.23,26.85,NA,BERENIKE KAMPE,Chennai,Tamil Nadu,India,CORPORATE,42343,14/8/2009,CRITICAL,FURNITURE,BOOKCASES,DELIVERY TRUCK,16/8/2009
1311.68,0.03,31,230.37,17.48,0.36,BERENIKE KAMPE,Chennai,Tamil Nadu,India,CORPORATE,42343,14/8/2009,CRITICAL,OFFICE SUPPLIES,PAPER,REGULAR AIR,15/8/2009
238.88,0.01,10,-48.21,15.1,0.38,JULIA BARNETT,Chennai,Tamil Nadu,India,HOME OFFICE,42467,14/10/2010,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,14/10/2010
1235.29,0,39,53.63,6.5,0.64,JULIA BARNETT,Chennai,Tamil Nadu,India,HOME OFFICE,42467,14/10/2010,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,16/10/2010
1928.327,0.09,12,-253.37,8.99,0.6,JULIA BARNETT,Chennai,Tamil Nadu,India,HOME OFFICE,42467,14/10/2010,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,16/10/2010
