Ship_id,Prod_id,Ord_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Customer_Name,City,State,Country,Customer_Segment,Order_ID.x,Order_Date,Order_Priority,Product_Category,Product_Sub_Category,Order_ID.y,Ship_Mode,Ship_Date
SHP_6990,Prod_6,Ord_5010,Cust_1702,102.04,0.05,14,-47.67,7.37,0.37,DARREN POWERS,Bangalore,Karnataka,India,CORPORATE,50246,18-08-2010,MEDIUM,OFFICE SUPPLIES,PAPER,50246,EXPRESS AIR,19-08-2010
SHP_6991,Prod_8,Ord_5011,Cust_1705,1617.88,0,29,271.9,5.5,0.62,TOM PRESCOTT,Bangalore,Karnataka,India,SMALL BUSINESS,51200,18-11-2011,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,51200,REGULAR AIR,21-11-2011
SHP_6992,Prod_10,Ord_5012,Cust_1693,3969.43,0.1,31,-796.51,36.09,0.77,TIM BROCKMAN,Bangalore,Karnataka,India,CONSUMER,51271,25-10-2010,HIGH,FURNITURE,BOOKCASES,51271,DELIVERY TRUCK,27-10-2010
SHP_6993,Prod_4,Ord_5012,Cust_1693,2882.707,0.02,16,303.23,5,0.59,TIM BROCKMAN,Bangalore,Karnataka,India,CONSUMER,51271,25-10-2010,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,51271,REGULAR AIR,27-10-2010
SHP_6994,Prod_3,Ord_5013,Cust_1705,356.28,0.07,41,65.76,2.99,0.39,TOM PRESCOTT,Bangalore,Karnataka,India,SMALL BUSINESS,51297,11-11-2012,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,51297,EXPRESS AIR,20-11-2012
SHP_6995,Prod_6,Ord_5014,Cust_1698,54.22,0.02,1,-19.09,5.81,0.38,TAMARA MANNING,Bangalore,Karnataka,India,CORPORATE,51842,28-11-2011,LOW,OFFICE SUPPLIES,PAPER,51842,REGULAR AIR,03-12-2011
SHP_6996,Prod_1,Ord_5014,Cust_1698,431.11,0.07,4,-244.33,35,0.82,TAMARA MANNING,Bangalore,Karnataka,India,CORPORATE,51842,28-11-2011,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,51842,REGULAR AIR,02-12-2011
SHP_6997,Prod_4,Ord_5015,Cust_1706,3231.564,0.03,43,1166.09,0.99,0.55,SHARELLE ROACH,Bangalore,Karnataka,India,HOME OFFICE,51968,05-09-2009,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,51968,REGULAR AIR,06-09-2009
SHP_6998,Prod_11,Ord_5016,Cust_1707,6230.68,0.09,38,835.46,29.1,0.68,PAULINE WEBBER,Bangalore,Karnataka,India,CONSUMER,52578,07-03-2011,CRITICAL,FURNITURE,TABLES,52578,DELIVERY TRUCK,09-03-2011
SHP_6999,Prod_11,Ord_5016,Cust_1707,1391.816,0.05,8,-344.82,69,0.79,PAULINE WEBBER,Bangalore,Karnataka,India,CONSUMER,52578,07-03-2011,CRITICAL,FURNITURE,TABLES,52578,REGULAR AIR,10-03-2011
SHP_7,Prod_1,Ord_5,Cust_5,905.08,0.09,22,127.7,6.22,NA,CARL JACKSON,Kolkatta,West Bengal,India,CORPORATE,613,17-06-2011,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,613,REGULAR AIR,18-06-2011
SHP_70,Prod_6,Ord_54,Cust_24,368.04,0.07,19,70.39,5.97,0.38,NICOLE HANSEN,Kolkatta,West Bengal,India,SMALL BUSINESS,8419,29-09-2011,CRITICAL,OFFICE SUPPLIES,PAPER,8419,EXPRESS AIR,01-10-2011
SHP_700,Prod_6,Ord_520,Cust_193,27.34,0.06,4,-12.38,4.96,0.36,KIMBERLY CARTER,Chennai,Tamil Nadu,India,HOME OFFICE,10369,09-11-2011,LOW,OFFICE SUPPLIES,PAPER,10369,REGULAR AIR,11-11-2011
SHP_7000,Prod_9,Ord_5017,Cust_1706,1323.31,0.05,38,146.64,14.72,0.4,SHARELLE ROACH,Bangalore,Karnataka,India,HOME OFFICE,53027,26-10-2010,LOW,OFFICE SUPPLIES,ENVELOPES,53027,REGULAR AIR,26-10-2010
SHP_7001,Prod_14,Ord_5018,Cust_1696,7325.63,0.04,38,1899.23,24.49,0.46,RESI POLKING,Bangalore,Karnataka,India,SMALL BUSINESS,54214,02-01-2012,MEDIUM,TECHNOLOGY,COPIERS AND FAX,54214,EXPRESS AIR,05-01-2012
SHP_7002,Prod_8,Ord_5019,Cust_1707,3439.39,0.05,35,1057.62,7.18,0.46,PAULINE WEBBER,Bangalore,Karnataka,India,CONSUMER,54342,08-06-2009,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,54342,EXPRESS AIR,08-06-2009
SHP_7003,Prod_13,Ord_5019,Cust_1707,10.48,0.02,2,-5.65,0.71,0.52,PAULINE WEBBER,Bangalore,Karnataka,India,CONSUMER,54342,08-06-2009,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,54342,REGULAR AIR,08-06-2009
SHP_7004,Prod_3,Ord_5020,Cust_1698,109.52,0.09,22,-73.35,5.83,0.36,TAMARA MANNING,Bangalore,Karnataka,India,CORPORATE,54656,19-11-2012,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,54656,EXPRESS AIR,21-11-2012
SHP_7005,Prod_6,Ord_5021,Cust_1701,210.94,0.08,32,-94.59,6.81,0.36,SHAUN CHANCE,Bangalore,Karnataka,India,CORPORATE,54949,10-08-2009,LOW,OFFICE SUPPLIES,PAPER,54949,REGULAR AIR,15-08-2009
SHP_7006,Prod_1,Ord_5021,Cust_1701,192.02,0.09,7,-293.74,53.03,0.78,SHAUN CHANCE,Bangalore,Karnataka,India,CORPORATE,54949,10-08-2009,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,54949,DELIVERY TRUCK,17-08-2009
SHP_7007,Prod_5,Ord_5022,Cust_1702,2650.77,0.08,39,-824.43,37.58,0.78,DARREN POWERS,Bangalore,Karnataka,India,CORPORATE,55813,28-07-2012,LOW,FURNITURE,OFFICE FURNISHINGS,55813,REGULAR AIR,28-07-2012
SHP_7008,Prod_10,Ord_4323,Cust_1708,1134.2,0.08,19,-351.51,36.61,0.61,QUINCY JONES,Bangalore,Karnataka,India,SMALL BUSINESS,56577,02-11-2011,CRITICAL,FURNITURE,BOOKCASES,56577,DELIVERY TRUCK,04-11-2011
SHP_7009,Prod_17,Ord_5023,Cust_1702,1900.47,0,22,202.73,30.06,0.4,DARREN POWERS,Bangalore,Karnataka,India,CORPORATE,56834,01-05-2011,HIGH,TECHNOLOGY,OFFICE MACHINES,56834,DELIVERY TRUCK,03-05-2011
SHP_701,Prod_8,Ord_520,Cust_193,683.68,0,23,-95.54,8.99,0.7,KIMBERLY CARTER,Chennai,Tamil Nadu,India,HOME OFFICE,10369,09-11-2011,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,10369,REGULAR AIR,14-11-2011
SHP_7010,Prod_6,Ord_5023,Cust_1702,205.52,0.09,33,-118.55,7.03,0.37,DARREN POWERS,Bangalore,Karnataka,India,CORPORATE,56834,01-05-2011,HIGH,OFFICE SUPPLIES,PAPER,56834,REGULAR AIR,02-05-2011
SHP_7011,Prod_11,Ord_5024,Cust_1707,545.88,0.05,3,-95.04,52.2,0.64,PAULINE WEBBER,Bangalore,Karnataka,India,CONSUMER,57380,20-10-2011,LOW,FURNITURE,TABLES,57380,DELIVERY TRUCK,24-10-2011
SHP_7012,Prod_15,Ord_5025,Cust_1705,4042.96,0.05,45,-699.72,42,0.66,TOM PRESCOTT,Bangalore,Karnataka,India,SMALL BUSINESS,58722,11-10-2012,CRITICAL,FURNITURE,CHAIRS & CHAIRMATS,58722,DELIVERY TRUCK,13-10-2012
SHP_7013,Prod_2,Ord_5026,Cust_1698,1262.75,0.07,28,422.23,5.1,0.46,TAMARA MANNING,Bangalore,Karnataka,India,CORPORATE,58981,31-01-2011,HIGH,OFFICE SUPPLIES,APPLIANCES,58981,REGULAR AIR,02-02-2011
SHP_7014,Prod_3,Ord_5027,Cust_1701,243.37,0.01,41,-106.42,5.59,0.4,SHAUN CHANCE,Bangalore,Karnataka,India,CORPORATE,59686,08-03-2011,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,59686,REGULAR AIR,13-03-2011
SHP_7015,Prod_17,Ord_5028,Cust_1709,730.33,0.1,14,110.77,10.17,0.37,LINDSAY CASTELL,Bangalore,Karnataka,India,SMALL BUSINESS,6791,01-02-2011,MEDIUM,TECHNOLOGY,OFFICE MACHINES,6791,EXPRESS AIR,03-02-2011
SHP_7016,Prod_13,Ord_5029,Cust_1710,54.79,0.05,9,-6.82,2.27,0.56,ADAM BELLAVANCE,Bangalore,Karnataka,India,SMALL BUSINESS,9895,20-04-2010,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,9895,REGULAR AIR,24-04-2010
SHP_7017,Prod_8,Ord_5030,Cust_1711,7319.85,0.03,49,611.43,4,0.79,KEN DANA,Bangalore,Karnataka,India,CORPORATE,11846,20-04-2010,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,11846,REGULAR AIR,24-04-2010
SHP_7018,Prod_1,Ord_5030,Cust_1711,707.44,0.01,28,-50.27,8.79,0.66,KEN DANA,Bangalore,Karnataka,India,CORPORATE,11846,20-04-2010,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,11846,EXPRESS AIR,27-04-2010
SHP_7019,Prod_8,Ord_5031,Cust_1709,1146.41,0,15,-88.61,14.52,0.65,LINDSAY CASTELL,Bangalore,Karnataka,India,SMALL BUSINESS,12450,12-03-2009,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,12450,REGULAR AIR,14-03-2009
SHP_702,Prod_13,Ord_521,Cust_189,100.41,0.04,26,-69.91,4.17,0.59,ROB HABERLIN,Chennai,Tamil Nadu,India,CORPORATE,10692,26-07-2009,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,10692,REGULAR AIR,28-07-2009
SHP_7020,Prod_6,Ord_5032,Cust_1711,80.29,0.03,4,-6.57,5.21,0.37,KEN DANA,Bangalore,Karnataka,India,CORPORATE,16518,29-09-2012,CRITICAL,OFFICE SUPPLIES,PAPER,16518,REGULAR AIR,30-09-2012
SHP_7021,Prod_4,Ord_5032,Cust_1711,2628.9225,0.03,36,832.19,0.99,0.55,KEN DANA,Bangalore,Karnataka,India,CORPORATE,16518,29-09-2012,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,16518,REGULAR AIR,02-10-2012
SHP_7022,Prod_2,Ord_5033,Cust_1710,139,0.05,16,-96.33,9.23,0.58,ADAM BELLAVANCE,Bangalore,Karnataka,India,SMALL BUSINESS,17860,06-04-2011,CRITICAL,OFFICE SUPPLIES,APPLIANCES,17860,EXPRESS AIR,08-04-2011
SHP_7023,Prod_2,Ord_5034,Cust_1712,430.13,0.02,28,2.33,6.75,0.52,KEN DANA,Bangalore,Karnataka,India,SMALL BUSINESS,17952,11-10-2010,MEDIUM,OFFICE SUPPLIES,APPLIANCES,17952,REGULAR AIR,12-10-2010
SHP_7024,Prod_15,Ord_5035,Cust_1710,4917.69,0.02,42,126.31,30,0.71,ADAM BELLAVANCE,Bangalore,Karnataka,India,SMALL BUSINESS,18596,02-10-2012,LOW,FURNITURE,CHAIRS & CHAIRMATS,18596,DELIVERY TRUCK,04-10-2012
SHP_7025,Prod_12,Ord_5035,Cust_1710,416.8,0.01,32,223.38,0.5,0.38,ADAM BELLAVANCE,Bangalore,Karnataka,India,SMALL BUSINESS,18596,02-10-2012,LOW,OFFICE SUPPLIES,LABELS,18596,REGULAR AIR,04-10-2012
SHP_7026,Prod_2,Ord_5036,Cust_1713,2101.59,0.01,16,554.91,24.49,0.46,LINDSAY CASTELL,Bangalore,Karnataka,India,CORPORATE,21410,01-05-2012,CRITICAL,OFFICE SUPPLIES,APPLIANCES,21410,EXPRESS AIR,03-05-2012
SHP_7027,Prod_5,Ord_5037,Cust_1714,251.51,0.06,32,-9.78,3.68,0.52,LAUREL WORKMAN,Bangalore,Karnataka,India,HOME OFFICE,22563,20-05-2012,CRITICAL,FURNITURE,OFFICE FURNISHINGS,22563,REGULAR AIR,23-05-2012
SHP_7028,Prod_3,Ord_149,Cust_1712,3.2,0.09,1,-3.16,1.49,0.37,KEN DANA,Bangalore,Karnataka,India,SMALL BUSINESS,25318,19-11-2011,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,25318,REGULAR AIR,21-11-2011
SHP_7029,Prod_2,Ord_5038,Cust_1714,424.13,0.06,21,57.17,3.99,0.57,LAUREL WORKMAN,Bangalore,Karnataka,India,HOME OFFICE,26688,18-08-2010,MEDIUM,OFFICE SUPPLIES,APPLIANCES,26688,REGULAR AIR,20-08-2010
SHP_703,Prod_4,Ord_521,Cust_189,8101.9875,0.05,48,2369.84,4.2,0.59,ROB HABERLIN,Chennai,Tamil Nadu,India,CORPORATE,10692,26-07-2009,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,10692,REGULAR AIR,30-07-2009
SHP_7030,Prod_13,Ord_5038,Cust_1714,69.4,0.09,7,12.02,1.09,0.43,LAUREL WORKMAN,Bangalore,Karnataka,India,HOME OFFICE,26688,18-08-2010,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,26688,REGULAR AIR,19-08-2010
SHP_7031,Prod_11,Ord_5039,Cust_1712,10692.97,0.05,26,-410.39,110.2,0.67,KEN DANA,Bangalore,Karnataka,India,SMALL BUSINESS,26881,01-08-2009,LOW,FURNITURE,TABLES,26881,DELIVERY TRUCK,05-08-2009
SHP_7032,Prod_2,Ord_5040,Cust_1710,1637.78,0.08,38,461.65,4.62,0.56,ADAM BELLAVANCE,Bangalore,Karnataka,India,SMALL BUSINESS,26887,15-05-2011,CRITICAL,OFFICE SUPPLIES,APPLIANCES,26887,EXPRESS AIR,16-05-2011
SHP_7033,Prod_3,Ord_5040,Cust_1710,193.84,0.07,23,-117.1,8.94,0.4,ADAM BELLAVANCE,Bangalore,Karnataka,India,SMALL BUSINESS,26887,15-05-2011,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,26887,EXPRESS AIR,15-05-2011
SHP_7034,Prod_4,Ord_5041,Cust_1711,1463.105,0.06,48,446.99,1.25,0.57,KEN DANA,Bangalore,Karnataka,India,CORPORATE,29761,03-07-2012,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,29761,REGULAR AIR,04-07-2012
SHP_7035,Prod_2,Ord_5041,Cust_1711,1085.4,0.02,42,262.32,5.37,0.5,KEN DANA,Bangalore,Karnataka,India,CORPORATE,29761,03-07-2012,MEDIUM,OFFICE SUPPLIES,APPLIANCES,29761,REGULAR AIR,06-07-2012
SHP_7036,Prod_5,Ord_5041,Cust_1711,123.67,0.03,19,-34.17,5.22,0.6,KEN DANA,Bangalore,Karnataka,India,CORPORATE,29761,03-07-2012,MEDIUM,FURNITURE,OFFICE FURNISHINGS,29761,REGULAR AIR,05-07-2012
SHP_7037,Prod_5,Ord_5042,Cust_1715,355.55,0.03,46,-166.74,7.98,0.42,LISA RYAN,Bangalore,Karnataka,India,HOME OFFICE,31810,21-05-2009,CRITICAL,FURNITURE,OFFICE FURNISHINGS,31810,REGULAR AIR,21-05-2009
SHP_7038,Prod_6,Ord_5043,Cust_1716,44.99,0.06,8,-40.43,7.54,0.38,MAX ENGLE,Bangalore,Karnataka,India,CORPORATE,36548,30-10-2010,LOW,OFFICE SUPPLIES,PAPER,36548,REGULAR AIR,01-11-2010
SHP_7039,Prod_5,Ord_5044,Cust_1716,166.17,0.01,32,-22.74,3.63,0.51,MAX ENGLE,Bangalore,Karnataka,India,CORPORATE,39585,29-12-2011,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,39585,REGULAR AIR,30-12-2011
SHP_704,Prod_4,Ord_521,Cust_189,1313.811,0.07,8,-457.16,8.99,0.58,ROB HABERLIN,Chennai,Tamil Nadu,India,CORPORATE,10692,26-07-2009,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,10692,REGULAR AIR,26-07-2009
SHP_7040,Prod_5,Ord_5045,Cust_1710,1286.87,0.05,48,384.38,6.93,0.49,ADAM BELLAVANCE,Bangalore,Karnataka,India,SMALL BUSINESS,41793,15-05-2009,HIGH,FURNITURE,OFFICE FURNISHINGS,41793,REGULAR AIR,16-05-2009
SHP_7041,Prod_7,Ord_5046,Cust_1710,202.11,0.08,40,-17.49,3.39,0.37,ADAM BELLAVANCE,Bangalore,Karnataka,India,SMALL BUSINESS,42949,21-05-2009,NOT SPECIFIED,OFFICE SUPPLIES,RUBBER BANDS,42949,REGULAR AIR,22-05-2009
SHP_7042,Prod_17,Ord_5046,Cust_1710,630.99,0.07,49,-114.64,9.44,0.39,ADAM BELLAVANCE,Bangalore,Karnataka,India,SMALL BUSINESS,42949,21-05-2009,NOT SPECIFIED,TECHNOLOGY,OFFICE MACHINES,42949,REGULAR AIR,23-05-2009
SHP_7043,Prod_17,Ord_5047,Cust_1714,19707.2,0.04,3,-12558,24.49,0.39,LAUREL WORKMAN,Bangalore,Karnataka,India,HOME OFFICE,43044,17-10-2009,MEDIUM,TECHNOLOGY,OFFICE MACHINES,43044,REGULAR AIR,19-10-2009
SHP_7043,Prod_3,Ord_5047,Cust_1714,103.5,0.06,23,-73.07,5.41,0.35,LAUREL WORKMAN,Bangalore,Karnataka,India,HOME OFFICE,43044,17-10-2009,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,43044,REGULAR AIR,19-10-2009
SHP_7044,Prod_16,Ord_5048,Cust_1714,135.77,0.05,10,0.53,3.14,0.6,LAUREL WORKMAN,Bangalore,Karnataka,India,HOME OFFICE,46048,11-12-2012,MEDIUM,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",46048,EXPRESS AIR,13-12-2012
SHP_7045,Prod_1,Ord_5048,Cust_1714,447.25,0.08,35,-15.92,4.51,0.59,LAUREL WORKMAN,Bangalore,Karnataka,India,HOME OFFICE,46048,11-12-2012,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,46048,REGULAR AIR,13-12-2012
SHP_7046,Prod_6,Ord_5049,Cust_1715,1387.29,0.03,25,405.64,14.3,0.37,LISA RYAN,Bangalore,Karnataka,India,HOME OFFICE,48354,20-04-2011,MEDIUM,OFFICE SUPPLIES,PAPER,48354,EXPRESS AIR,21-04-2011
SHP_7047,Prod_6,Ord_5050,Cust_1712,167.66,0.01,23,-15.48,4.91,0.37,KEN DANA,Bangalore,Karnataka,India,SMALL BUSINESS,48416,06-07-2009,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,48416,REGULAR AIR,08-07-2009
SHP_7048,Prod_15,Ord_5051,Cust_1715,1424.95,0.09,5,-517.83,57,0.78,LISA RYAN,Bangalore,Karnataka,India,HOME OFFICE,49798,08-12-2012,CRITICAL,FURNITURE,CHAIRS & CHAIRMATS,49798,DELIVERY TRUCK,09-12-2012
SHP_7049,Prod_16,Ord_5051,Cust_1715,321.5,0.03,29,20.31,3.37,0.57,LISA RYAN,Bangalore,Karnataka,India,HOME OFFICE,49798,08-12-2012,CRITICAL,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",49798,REGULAR AIR,08-12-2012
SHP_705,Prod_1,Ord_522,Cust_188,1350.34,0.1,28,-517.17,19.99,0.81,JUSTIN KNIGHT,Chennai,Tamil Nadu,India,CORPORATE,11553,18-04-2009,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,11553,EXPRESS AIR,19-04-2009
SHP_7050,Prod_13,Ord_5052,Cust_1712,827.83,0.09,38,-57.73,8.99,0.57,KEN DANA,Bangalore,Karnataka,India,SMALL BUSINESS,50470,23-08-2010,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,50470,REGULAR AIR,28-08-2010
SHP_7051,Prod_6,Ord_5053,Cust_1717,101.14,0,16,-32.62,5.46,0.36,HELEN WASSERMAN,Bangalore,Karnataka,India,HOME OFFICE,52900,20-05-2011,HIGH,OFFICE SUPPLIES,PAPER,52900,REGULAR AIR,22-05-2011
SHP_7052,Prod_8,Ord_5054,Cust_1717,139.08,0.1,30,-120.04,4.62,0.64,HELEN WASSERMAN,Bangalore,Karnataka,India,HOME OFFICE,57572,12-07-2011,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,57572,REGULAR AIR,14-07-2011
SHP_7053,Prod_6,Ord_5054,Cust_1717,75.28,0,9,-17.22,5.83,0.36,HELEN WASSERMAN,Bangalore,Karnataka,India,HOME OFFICE,57572,12-07-2011,MEDIUM,OFFICE SUPPLIES,PAPER,57572,REGULAR AIR,13-07-2011
SHP_7054,Prod_12,Ord_5055,Cust_1718,517.98,0.05,17,-85.32,19.99,0.39,JULIA DUNBAR,Bangalore,Karnataka,India,CONSUMER,57766,30-04-2010,HIGH,OFFICE SUPPLIES,LABELS,57766,REGULAR AIR,03-05-2010
SHP_7055,Prod_5,Ord_5056,Cust_1718,4680.89,0.07,45,693.01,10.12,0.79,JULIA DUNBAR,Bangalore,Karnataka,India,CONSUMER,58566,23-08-2011,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,58566,REGULAR AIR,24-08-2011
SHP_7056,Prod_4,Ord_5056,Cust_1718,2414.9945,0.01,42,624.71,4.99,0.58,JULIA DUNBAR,Bangalore,Karnataka,India,CONSUMER,58566,23-08-2011,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,58566,EXPRESS AIR,25-08-2011
SHP_7057,Prod_10,Ord_5057,Cust_1718,883.23,0.09,7,-404.36,58.64,0.75,JULIA DUNBAR,Bangalore,Karnataka,India,CONSUMER,58658,11-06-2012,MEDIUM,FURNITURE,BOOKCASES,58658,DELIVERY TRUCK,12-06-2012
SHP_7058,Prod_8,Ord_5057,Cust_1718,917.25,0.01,41,-103.75,6.5,0.78,JULIA DUNBAR,Bangalore,Karnataka,India,CONSUMER,58658,11-06-2012,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,58658,REGULAR AIR,12-06-2012
SHP_7059,Prod_4,Ord_5057,Cust_1718,760.801,0.1,46,348.59,0.99,0.37,JULIA DUNBAR,Bangalore,Karnataka,India,CONSUMER,58658,11-06-2012,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,58658,REGULAR AIR,13-06-2012
SHP_706,Prod_10,Ord_522,Cust_188,861.26,0.07,8,-429.86,57.38,0.78,JUSTIN KNIGHT,Chennai,Tamil Nadu,India,CORPORATE,11553,18-04-2009,MEDIUM,FURNITURE,BOOKCASES,11553,DELIVERY TRUCK,21-04-2009
SHP_7060,Prod_3,Ord_5058,Cust_1717,189.49,0.09,38,-13.71,2.99,0.38,HELEN WASSERMAN,Bangalore,Karnataka,India,HOME OFFICE,59139,29-01-2011,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,59139,REGULAR AIR,30-01-2011
SHP_7060,Prod_2,Ord_5058,Cust_1717,849.51,0.05,12,163.1,3.5,0.59,HELEN WASSERMAN,Bangalore,Karnataka,India,HOME OFFICE,59139,29-01-2011,CRITICAL,OFFICE SUPPLIES,APPLIANCES,59139,REGULAR AIR,30-01-2011
SHP_7061,Prod_8,Ord_5059,Cust_1716,714.46,0.07,47,-268.65,8.99,0.64,MAX ENGLE,Bangalore,Karnataka,India,CORPORATE,59942,08-02-2009,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,59942,REGULAR AIR,10-02-2009
SHP_7062,Prod_2,Ord_3755,Cust_1719,434.73,0.03,39,-12.2,6.12,0.42,CARL WEISS,Bangalore,Karnataka,India,CONSUMER,5350,09-10-2010,LOW,OFFICE SUPPLIES,APPLIANCES,5350,REGULAR AIR,11-10-2010
SHP_7063,Prod_8,Ord_5060,Cust_1720,81.56,0.08,8,-7.23,1.99,0.41,CHUCK CLARK,Bangalore,Karnataka,India,CORPORATE,6850,11-02-2010,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,6850,REGULAR AIR,11-02-2010
SHP_7064,Prod_17,Ord_5060,Cust_1720,2088.5,0.08,41,675.07,10.17,0.37,CHUCK CLARK,Bangalore,Karnataka,India,CORPORATE,6850,11-02-2010,HIGH,TECHNOLOGY,OFFICE MACHINES,6850,REGULAR AIR,12-02-2010
SHP_7065,Prod_1,Ord_5060,Cust_1720,2126.72,0.05,34,150.04,6.88,0.73,CHUCK CLARK,Bangalore,Karnataka,India,CORPORATE,6850,11-02-2010,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,6850,REGULAR AIR,13-02-2010
SHP_7066,Prod_11,Ord_5060,Cust_1720,3753.72,0.05,26,-556.25,52.42,0.74,CHUCK CLARK,Bangalore,Karnataka,India,CORPORATE,6850,11-02-2010,HIGH,FURNITURE,TABLES,6850,DELIVERY TRUCK,12-02-2010
SHP_7067,Prod_13,Ord_5061,Cust_1720,26.09,0.08,9,-1.76,0.93,0.54,CHUCK CLARK,Bangalore,Karnataka,India,CORPORATE,7488,03-05-2012,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,7488,REGULAR AIR,04-05-2012
SHP_7068,Prod_16,Ord_5062,Cust_1720,587.71,0.09,49,26.28,3.14,0.6,CHUCK CLARK,Bangalore,Karnataka,India,CORPORATE,7552,10-09-2012,CRITICAL,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",7552,REGULAR AIR,12-09-2012
SHP_7068,Prod_13,Ord_5062,Cust_1720,1406.49,0.02,47,332.52,6.17,0.55,CHUCK CLARK,Bangalore,Karnataka,India,CORPORATE,7552,10-09-2012,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,7552,REGULAR AIR,12-09-2012
SHP_7069,Prod_4,Ord_5063,Cust_1721,650.1395,0,34,22.57,1.25,0.83,DARREN KOUTRAS,Bangalore,Karnataka,India,CONSUMER,7585,19-05-2011,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,7585,REGULAR AIR,21-05-2011
SHP_707,Prod_4,Ord_522,Cust_188,1531.411,0.03,20,365.42,0.99,0.55,JUSTIN KNIGHT,Chennai,Tamil Nadu,India,CORPORATE,11553,18-04-2009,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,11553,REGULAR AIR,20-04-2009
SHP_7070,Prod_3,Ord_5064,Cust_1721,572.74,0,38,53.31,7.17,0.38,DARREN KOUTRAS,Bangalore,Karnataka,India,CONSUMER,8289,28-10-2012,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,8289,REGULAR AIR,28-10-2012
SHP_7071,Prod_6,Ord_5065,Cust_1722,446.06,0.01,46,161.32,2.15,0.4,ROLAND MURRAY,Bangalore,Karnataka,India,HOME OFFICE,8679,06-05-2012,MEDIUM,OFFICE SUPPLIES,PAPER,8679,REGULAR AIR,07-05-2012
SHP_7072,Prod_8,Ord_5066,Cust_1720,744,0.04,37,215.8,1.99,0.48,CHUCK CLARK,Bangalore,Karnataka,India,CORPORATE,12481,10-07-2011,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,12481,REGULAR AIR,12-07-2011
SHP_7073,Prod_4,Ord_5066,Cust_1720,388.8665,0.01,12,103.05,0.99,0.35,CHUCK CLARK,Bangalore,Karnataka,India,CORPORATE,12481,10-07-2011,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,12481,REGULAR AIR,10-07-2011
